NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
YAE1D1	YAE1D1	null	null	-0.5119103	
CDC73	CDC73	CDC73	cell division cycle 73, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)	-0.5119573	
DPCD	DPCD	null	null	-0.51197696	
B3GAT3	B3GAT3	B3GAT3	beta-1,3-glucuronyltransferase 3 (glucuronosyltransferase I)	-0.5120751	
HNRNPA1P35	HNRNPA1P35	null	null	-0.51211524	
CDK5	CDK5	CDK5	cyclin-dependent kinase 5	-0.51268625	
CIB2	CIB2	CIB2	calcium and integrin binding family member 2	-0.5126865	
TRIM44	TRIM44	TRIM44	tripartite motif-containing 44	-0.5129335	
EYA3	EYA3	EYA3	eyes absent homolog 3 (Drosophila)	-0.5132423	
MCF2L	MCF2L	MCF2L	MCF.2 cell line derived transforming sequence-like	-0.51347244	
ZFP37	ZFP37	ZFP37	zinc finger protein 37 homolog (mouse)	-0.51353246	
ZNF609	ZNF609	ZNF609	zinc finger protein 609	-0.5135346	
TIMM23B	TIMM23B	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B (yeast)	-0.51356465	
PAK2	PAK2	PAK2	p21 (CDKN1A)-activated kinase 2	-0.51364493	
CORO1C	CORO1C	CORO1C	coronin, actin binding protein, 1C	-0.51366	
ZNF788	ZNF788	ZNF788	zinc finger family member 788	-0.513683	
TMEM67	TMEM67	TMEM67	transmembrane protein 67	-0.5138748	
NSFL1C	NSFL1C	NSFL1C	NSFL1 (p97) cofactor (p47)	-0.5139375	
NCOA6	NCOA6	NCOA6	nuclear receptor coactivator 6	-0.5142837	
FAM185BP	FAM185BP	null	null	-0.51446855	
ZNF77	ZNF77	ZNF77	zinc finger protein 77	-0.51448727	
SEMA3C	SEMA3C	SEMA3C	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	-0.5145087	
RAB40B	RAB40B	RAB40B	RAB40B, member RAS oncogene family	-0.5147518	
SYDE1	SYDE1	SYDE1	synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	-0.5148307	
RABGEF1	RABGEF1	RABGEF1	RAB guanine nucleotide exchange factor (GEF) 1	-0.51486087	
IFT80	IFT80	IFT80	intraflagellar transport 80 homolog (Chlamydomonas)	-0.5149412	
EEF1A1P10	EEF1A1P10	null	null	-0.5149498	
KCNS3	KCNS3	KCNS3	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3	-0.51504344	
PPP1R14BP3	PPP1R14BP3	PPP1R14BP3	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 3	-0.51529574	
PAFAH1B1	PAFAH1B1	PAFAH1B1	platelet-activating factor acetylhydrolase, isoform Ib, alpha subunit 45kDa	-0.5154813	
PTCD1	PTCD1	PTCD1	pentatricopeptide repeat domain 1	-0.51548487	
ACP1	ACP1	ACP1	acid phosphatase 1, soluble	-0.5157388	
ZFP69B	ZFP69B	null	null	-0.51601356	
NGFR	NGFR	NGFR	nerve growth factor receptor (TNFR superfamily, member 16)	-0.51609766	
GRPEL1	GRPEL1	GRPEL1	GrpE-like 1, mitochondrial (E. coli)	-0.51613224	
ZNF544	ZNF544	ZNF544	zinc finger protein 544	-0.51613915	
NUP205	NUP205	NUP205	nucleoporin 205kDa	-0.5162831	
RP11-297L17.6	RP11-297L17.6	null	null	-0.516359	
MMGT1	MMGT1	null	null	-0.5163997	
GANAB	GANAB	GANAB	glucosidase, alpha; neutral AB	-0.51652324	
MCCC1	MCCC1	MCCC1	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)	-0.5166386	
PLAGL2	PLAGL2	PLAGL2	pleiomorphic adenoma gene-like 2	-0.5168301	
ANKRD54	ANKRD54	ANKRD54	ankyrin repeat domain 54	-0.5169945	
TSEN15	TSEN15	null	null	-0.5173155	
APMAP	APMAP	null	null	-0.517432	
BTF3	BTF3	BTF3	basic transcription factor 3	-0.5174809	
CACYBP	CACYBP	CACYBP	calcyclin binding protein	-0.51757544	
AP006222.2	AP006222.2	null	null	-0.5178587	
GPATCH2	GPATCH2	null	null	-0.51803917	
EXOC5P1	EXOC5P1	null	null	-0.51810133	
GTF2IP1	GTF2IP1	GTF2IP1	general transcription factor II, i, pseudogene 1	-0.51842046	
PHLDA2	PHLDA2	PHLDA2	pleckstrin homology-like domain, family A, member 2	-0.5185299	
TMEM168	TMEM168	TMEM168	transmembrane protein 168	-0.5185983	
ZNF254	ZNF254	ZNF254	zinc finger protein 254	-0.5186405	
LAPTM4A	LAPTM4A	LAPTM4A	lysosomal-associated protein transmembrane 4 alpha	-0.51865566	
NDC1	NDC1	null	null	-0.5187994	
PYGB	PYGB	PYGB	phosphorylase, glycogen; brain	-0.51891935	
RP11-396K3.1	RP11-396K3.1	null	null	-0.518922	
MEGF8	MEGF8	MEGF8	multiple EGF-like-domains 8	-0.51896065	
ACACA	ACACA	ACACA	acetyl-Coenzyme A carboxylase alpha	-0.5190438	
LRWD1	LRWD1	null	null	-0.51922125	
HLTF	HLTF	null	null	-0.5192866	
HPS3	HPS3	HPS3	Hermansky-Pudlak syndrome 3	-0.5193248	
RPP40	RPP40	RPP40	ribonuclease P 40kDa subunit	-0.5200593	
ANXA2P1	ANXA2P1	ANXA2P1	annexin A2 pseudogene 1	-0.52014565	
ENTPD6	ENTPD6	ENTPD6	ectonucleoside triphosphate diphosphohydrolase 6 (putative function)	-0.5202936	
SEC11A	SEC11A	null	null	-0.520303	
RNF141	RNF141	RNF141	ring finger protein 141	-0.5203457	
HIBCH	HIBCH	HIBCH	3-hydroxyisobutyryl-Coenzyme A hydrolase	-0.52099645	
METAP2	METAP2	METAP2	methionyl aminopeptidase 2	-0.52139264	
GPR85	GPR85	GPR85	G protein-coupled receptor 85	-0.52155423	
EBNA1BP2	EBNA1BP2	EBNA1BP2	EBNA1 binding protein 2	-0.52190435	
CHCHD2	CHCHD2	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2	-0.5220051	
ZNF542	ZNF542	ZNF542	zinc finger protein 542	-0.52206177	
ADAM23	ADAM23	ADAM23	ADAM metallopeptidase domain 23	-0.5220656	
SLC35B4	SLC35B4	SLC35B4	solute carrier family 35, member B4	-0.52223307	
NOL12	NOL12	NOL12	nucleolar protein 12	-0.5228444	
ZNF749	ZNF749	ZNF749	zinc finger protein 749	-0.52323204	
LANCL2	LANCL2	LANCL2	LanC lantibiotic synthetase component C-like 2 (bacterial)	-0.5235009	
HYOU1	HYOU1	HYOU1	hypoxia up-regulated 1	-0.5235396	
TGIF2-C20orf24	TGIF2-C20orf24	null	null	-0.52397925	
YIPF5	YIPF5	YIPF5	Yip1 domain family, member 5	-0.524032	
BTBD3	BTBD3	BTBD3	BTB (POZ) domain containing 3	-0.5240724	
SPATA7	SPATA7	SPATA7	spermatogenesis associated 7	-0.524075	
KTI12	KTI12	KTI12	KTI12 homolog, chromatin associated (S. cerevisiae)	-0.5240778	
HMGA1	HMGA1	HMGA1	high mobility group AT-hook 1	-0.52414	
RP11-284F21.10	RP11-284F21.10	null	null	-0.52416337	
SLC25A51	SLC25A51	null	null	-0.52441967	
SMAD4	SMAD4	SMAD4	SMAD, mothers against DPP homolog 4 (Drosophila)	-0.524605	
CSNK1E	CSNK1E	CSNK1E	casein kinase 1, epsilon	-0.52471876	
ZNF549	ZNF549	ZNF549	zinc finger protein 549	-0.5247346	
SSR3	SSR3	SSR3	signal sequence receptor, gamma (translocon-associated protein gamma)	-0.5248025	
RNF215	RNF215	null	null	-0.5248662	
POLR2H	POLR2H	POLR2H	polymerase (RNA) II (DNA directed) polypeptide H	-0.52492714	
RWDD2B	RWDD2B	null	null	-0.5249915	
KRIT1	KRIT1	KRIT1	KRIT1, ankyrin repeat containing	-0.52506286	
ZKSCAN1	ZKSCAN1	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	-0.52515244	
MEA1	MEA1	MEA1	male-enhanced antigen 1	-0.5251907	
ANO10	ANO10	null	null	-0.525207	
ZBTB38	ZBTB38	ZBTB38	zinc finger and BTB domain containing 38	-0.5252683	
AC144530.1	AC144530.1	null	null	-0.5256843	
RNF7	RNF7	RNF7	ring finger protein 7	-0.52577955	
EIF4A1	EIF4A1	EIF4A1	eukaryotic translation initiation factor 4A, isoform 1	-0.52584136	
GOT1	GOT1	GOT1	glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)	-0.5262782	
VDAC1P2	VDAC1P2	null	null	-0.5263441	
NXT1	NXT1	NXT1	NTF2-like export factor 1	-0.52649313	
HOMER1	HOMER1	HOMER1	homer homolog 1 (Drosophila)	-0.52659136	
UTP11L	UTP11L	UTP11L	UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast)	-0.52672803	
GK3P	GK3P	GK3P	glycerol kinase 3 pseudogene	-0.5267825	
CETN2	CETN2	CETN2	centrin, EF-hand protein, 2	-0.5269626	
TMEM206	TMEM206	null	null	-0.5273706	
DVL2	DVL2	DVL2	dishevelled, dsh homolog 2 (Drosophila)	-0.5274696	
ZNF613	ZNF613	ZNF613	zinc finger protein 613	-0.5275571	
STRN3	STRN3	STRN3	striatin, calmodulin binding protein 3	-0.52760243	
ZNF724P	ZNF724P	ZNF724P	zinc finger protein 724 pseudogene	-0.5278262	
SMIM15	SMIM15	null	null	-0.5280229	
MOXD1	MOXD1	MOXD1	monooxygenase, DBH-like 1	-0.5281145	
RHOA	RHOA	RHOA	ras homolog gene family, member A	-0.5281963	
PCDHB16	PCDHB16	PCDHB16	protocadherin beta 16	-0.5283317	
INTS6	INTS6	INTS6	integrator complex subunit 6	-0.5284206	
ZNF212	ZNF212	ZNF212	zinc finger protein 212	-0.52845687	
GALK2	GALK2	GALK2	galactokinase 2	-0.5284681	
PTPN14	PTPN14	PTPN14	protein tyrosine phosphatase, non-receptor type 14	-0.528855	
CNIH2	CNIH2	CNIH2	cornichon homolog 2 (Drosophila)	-0.52909285	
GIPC1	GIPC1	GIPC1	GIPC PDZ domain containing family, member 1	-0.52915424	
PIGX	PIGX	PIGX	phosphatidylinositol glycan anchor biosynthesis, class X	-0.52916527	
DHX16	DHX16	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16	-0.5294512	
UGGT2	UGGT2	null	null	-0.52946883	
KIF13B	KIF13B	KIF13B	kinesin family member 13B	-0.5295098	
CCT8	CCT8	CCT8	chaperonin containing TCP1, subunit 8 (theta)	-0.5296811	
HYAL3	HYAL3	HYAL3	hyaluronoglucosaminidase 3	-0.52977467	
SLC25A14	SLC25A14	SLC25A14	solute carrier family 25 (mitochondrial carrier, brain), member 14	-0.5298515	
SRD5A1	SRD5A1	SRD5A1	steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)	-0.5299857	
RP3-375P9.2	RP3-375P9.2	null	null	-0.5300147	
UBL4A	UBL4A	UBL4A	ubiquitin-like 4A	-0.5302847	
RP11-91J19.4	RP11-91J19.4	null	null	-0.5303105	
RP11-367E12.4	RP11-367E12.4	null	null	-0.53037506	
RP4-592A1.2	RP4-592A1.2	null	null	-0.5306666	
CCT4	CCT4	CCT4	chaperonin containing TCP1, subunit 4 (delta)	-0.5307149	
CNN3	CNN3	CNN3	calponin 3, acidic	-0.53085184	
YWHAEP5	YWHAEP5	null	null	-0.5309213	
TNKS	TNKS	TNKS	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase	-0.53092146	
CACYBPP2	CACYBPP2	null	null	-0.5311466	
RP1-232L22__B.1	RP1-232L22__B.1	null	null	-0.53143525	
PCDHB9	PCDHB9	PCDHB9	protocadherin beta 9	-0.5316051	
IPO4	IPO4	IPO4	importin 4	-0.5316064	
SPATA6	SPATA6	SPATA6	spermatogenesis associated 6	-0.53175765	
HSPB2	HSPB2	HSPB2	heat shock 27kDa protein 2	-0.5317682	
LSM3	LSM3	LSM3	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)	-0.5318161	
SUGT1	SUGT1	SUGT1	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)	-0.53217936	
HSPA8P1	HSPA8P1	null	null	-0.5323638	
PRKAB2	PRKAB2	PRKAB2	protein kinase, AMP-activated, beta 2 non-catalytic subunit	-0.532534	
HK2P1	HK2P1	null	null	-0.53255653	
BROX	BROX	null	null	-0.5326529	
HIPK2	HIPK2	HIPK2	homeodomain interacting protein kinase 2	-0.53265524	
ATF4P3	ATF4P3	null	null	-0.5329945	
CNOT4	CNOT4	CNOT4	CCR4-NOT transcription complex, subunit 4	-0.5330167	
CYB5D1	CYB5D1	CYB5D1	cytochrome b5 domain containing 1	-0.5330835	
MRPS27	MRPS27	MRPS27	mitochondrial ribosomal protein S27	-0.53310275	
ERCC2	ERCC2	ERCC2	excision repair cross-complementing rodent repair deficiency, complementation group 2 (xeroderma pigmentosum D)	-0.5331145	
COPG2	COPG2	COPG2	coatomer protein complex, subunit gamma 2	-0.5332412	
TMEM209	TMEM209	null	null	-0.5335086	
MPST	MPST	MPST	mercaptopyruvate sulfurtransferase	-0.53389114	
LAMTOR5	LAMTOR5	null	null	-0.5340386	
MYCBP	MYCBP	MYCBP	c-myc binding protein	-0.5343038	
PLOD3	PLOD3	PLOD3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	-0.5343261	
RP11-737O24.3	RP11-737O24.3	null	null	-0.5343292	
EEF1A1P16	EEF1A1P16	null	null	-0.53447336	
DNAL4	DNAL4	DNAL4	dynein, axonemal, light chain 4	-0.53448385	
TMEM2	TMEM2	TMEM2	transmembrane protein 2	-0.5344867	
GNAI3	GNAI3	GNAI3	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3	-0.5347255	
SNX6	SNX6	SNX6	sorting nexin 6	-0.53481776	
EEF2	EEF2	EEF2	eukaryotic translation elongation factor 2	-0.53487384	
TRIOBP	TRIOBP	TRIOBP	TRIO and F-actin binding protein	-0.5351085	
SLCO4A1	SLCO4A1	SLCO4A1	solute carrier organic anion transporter family, member 4A1	-0.53520375	
NT5DC2	NT5DC2	NT5DC2	5'-nucleotidase domain containing 2	-0.535204	
TMEM81	TMEM81	TMEM81	transmembrane protein 81	-0.53532165	
PEBP1	PEBP1	PEBP1	phosphatidylethanolamine binding protein 1	-0.5354245	
MELK	MELK	MELK	maternal embryonic leucine zipper kinase	-0.53563267	
FKTN	FKTN	null	null	-0.535759	
TMEM106B	TMEM106B	TMEM106B	transmembrane protein 106B	-0.5357949	
RUVBL1	RUVBL1	RUVBL1	RuvB-like 1 (E. coli)	-0.5358716	
RP11-170M17.2	RP11-170M17.2	null	null	-0.5358797	
RP4-769N13.6	RP4-769N13.6	null	null	-0.53594846	
ZNF282	ZNF282	ZNF282	zinc finger protein 282	-0.53603005	
GMNN	GMNN	GMNN	geminin, DNA replication inhibitor	-0.53613955	
GPC1	GPC1	GPC1	glypican 1	-0.5361869	
RPL5P9	RPL5P9	null	null	-0.53633535	
DNAJB5	DNAJB5	DNAJB5	DnaJ (Hsp40) homolog, subfamily B, member 5	-0.5365616	
RP11-77K12.5	RP11-77K12.5	null	null	-0.536666	
ZSCAN31	ZSCAN31	null	null	-0.53668475	
RP11-90H3.1	RP11-90H3.1	null	null	-0.5368213	
RHEBP1	RHEBP1	RHEBP1	Ras-homolog enriched in brain pseudogene 1	-0.53684	
RPL15	RPL15	RPL15	ribosomal protein L15	-0.5369818	
DBF4P1	DBF4P1	null	null	-0.53704995	
TMEM248	TMEM248	null	null	-0.53706706	
GLE1	GLE1	null	null	-0.53753763	
TGFBRAP1	TGFBRAP1	TGFBRAP1	transforming growth factor, beta receptor associated protein 1	-0.53755	
RP11-212P7.1	RP11-212P7.1	null	null	-0.53768134	
RHOT1	RHOT1	RHOT1	ras homolog gene family, member T1	-0.53816384	
FECH	FECH	FECH	ferrochelatase (protoporphyria)	-0.53834844	
NPM1P32	NPM1P32	null	null	-0.53847545	
PAQR4	PAQR4	PAQR4	progestin and adipoQ receptor family member IV	-0.5387122	
NUP43	NUP43	NUP43	nucleoporin 43kDa	-0.5391501	
AP3D1	AP3D1	AP3D1	adaptor-related protein complex 3, delta 1 subunit	-0.53924876	
MKRN1	MKRN1	MKRN1	makorin, ring finger protein, 1	-0.53925645	
TP53INP2	TP53INP2	TP53INP2	tumor protein p53 inducible nuclear protein 2	-0.53974956	
CCL28	CCL28	CCL28	chemokine (C-C motif) ligand 28	-0.53992766	
HCN2	HCN2	HCN2	hyperpolarization activated cyclic nucleotide-gated potassium channel 2	-0.54001695	
ATRN	ATRN	ATRN	attractin	-0.5400646	
HSPB1	HSPB1	HSPB1	heat shock 27kDa protein 1	-0.5401027	
C14orf166	C14orf166	C14ORF166	chromosome 14 open reading frame 166	-0.5404768	
CYB5B	CYB5B	CYB5B	cytochrome b5 type B (outer mitochondrial membrane)	-0.54052913	
KIF3B	KIF3B	KIF3B	kinesin family member 3B	-0.54054385	
PIK3C2A	PIK3C2A	PIK3C2A	phosphoinositide-3-kinase, class 2, alpha polypeptide	-0.5406063	
ENDOD1	ENDOD1	ENDOD1	endonuclease domain containing 1	-0.54068357	
RALY	RALY	RALY	RNA binding protein, autoantigenic (hnRNP-associated with lethal yellow homolog (mouse))	-0.54074854	
ZKSCAN8	ZKSCAN8	null	null	-0.54075533	
ECE2	ECE2	ECE2	endothelin converting enzyme 2	-0.54088575	
TAF13	TAF13	TAF13	TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa	-0.5410169	
PLXNA1	PLXNA1	PLXNA1	plexin A1	-0.541201	
DXO	DXO	null	null	-0.5412701	
ZNF398	ZNF398	ZNF398	zinc finger protein 398	-0.5413249	
RP13-258O15.1	RP13-258O15.1	null	null	-0.5413866	
VPS37C	VPS37C	VPS37C	vacuolar protein sorting 37 homolog C (S. cerevisiae)	-0.5415521	
NUFIP1	NUFIP1	NUFIP1	nuclear fragile X mental retardation protein interacting protein 1	-0.54157877	
GORASP2	GORASP2	GORASP2	golgi reassembly stacking protein 2, 55kDa	-0.54189914	
H3F3C	H3F3C	null	null	-0.54214233	
XRCC5	XRCC5	XRCC5	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)	-0.5421651	
MON1A	MON1A	MON1A	MON1 homolog A (yeast)	-0.54217184	
GTF2IRD1	GTF2IRD1	GTF2IRD1	GTF2I repeat domain containing 1	-0.54220164	
NTMT1	NTMT1	null	null	-0.54267216	
SPATA5L1	SPATA5L1	SPATA5L1	spermatogenesis associated 5-like 1	-0.54274076	
CTD-2314B22.3	CTD-2314B22.3	null	null	-0.5427601	
PLCD3	PLCD3	PLCD3	phospholipase C, delta 3	-0.5428334	
C11orf82	C11orf82	null	null	-0.5434455	
RP11-152F13.7	RP11-152F13.7	null	null	-0.5436012	
SKIV2L2	SKIV2L2	SKIV2L2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)	-0.54360366	
HSPA4L	HSPA4L	HSPA4L	heat shock 70kDa protein 4-like	-0.5436209	
AASS	AASS	AASS	aminoadipate-semialdehyde synthase	-0.5437007	
KTN1	KTN1	KTN1	kinectin 1 (kinesin receptor)	-0.54375255	
GOLGB1	GOLGB1	GOLGB1	golgi autoantigen, golgin subfamily b, macrogolgin (with transmembrane signal), 1	-0.54378724	
CBR1	CBR1	CBR1	carbonyl reductase 1	-0.5438419	
RPA1	RPA1	RPA1	replication protein A1, 70kDa	-0.5440245	
RP11-286H14.4	RP11-286H14.4	null	null	-0.5444257	
ELOVL5	ELOVL5	ELOVL5	ELOVL family member 5, elongation of long chain fatty acids (FEN1/Elo2, SUR4/Elo3-like, yeast)	-0.5446263	
SMC3	SMC3	SMC3	structural maintenance of chromosomes 3	-0.54463357	
MEX3B	MEX3B	null	null	-0.54475814	
ALCAM	ALCAM	ALCAM	activated leukocyte cell adhesion molecule	-0.5448893	
KNSTRN	KNSTRN	null	null	-0.5452566	
LMAN1	LMAN1	LMAN1	lectin, mannose-binding, 1	-0.54530716	
CRBN	CRBN	CRBN	cereblon	-0.54558676	
GTF2H2	GTF2H2	GTF2H2	general transcription factor IIH, polypeptide 2, 44kDa	-0.54569685	
RARS	RARS	RARS	arginyl-tRNA synthetase	-0.54571027	
ZSCAN25	ZSCAN25	null	null	-0.5458223	
HSPE1	HSPE1	HSPE1	heat shock 10kDa protein 1 (chaperonin 10)	-0.545824	
CHCHD2P2	CHCHD2P2	null	null	-0.54649013	
PANK1	PANK1	PANK1	pantothenate kinase 1	-0.54649466	
ATP6V1E1	ATP6V1E1	ATP6V1E1	ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E1	-0.5471069	
CTD-2015H6.3	CTD-2015H6.3	null	null	-0.54721254	
AC004074.3	AC004074.3	null	null	-0.54747045	
NUDT5	NUDT5	NUDT5	nudix (nucleoside diphosphate linked moiety X)-type motif 5	-0.5476377	
MRPS18A	MRPS18A	MRPS18A	mitochondrial ribosomal protein S18A	-0.5477896	
SSX2IP	SSX2IP	SSX2IP	synovial sarcoma, X breakpoint 2 interacting protein	-0.54784894	
HNRNPKP1	HNRNPKP1	null	null	-0.5478986	
SOX4	SOX4	SOX4	SRY (sex determining region Y)-box 4	-0.54790574	
SUMO2	SUMO2	SUMO2	SMT3 suppressor of mif two 3 homolog 2 (S. cerevisiae)	-0.5479954	
ATP6V1A	ATP6V1A	ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	-0.548162	
FBXO25	FBXO25	FBXO25	F-box protein 25	-0.5483021	
CEP41	CEP41	null	null	-0.5483394	
PANX1	PANX1	PANX1	pannexin 1	-0.5483913	
NCKAP1	NCKAP1	NCKAP1	NCK-associated protein 1	-0.5487483	
C1orf192	C1orf192	C1ORF192	chromosome 1 open reading frame 192	-0.5489495	
KPNB1	KPNB1	KPNB1	karyopherin (importin) beta 1	-0.5490039	
MMADHC	MMADHC	null	null	-0.5491737	
USP9X	USP9X	USP9X	ubiquitin specific peptidase 9, X-linked	-0.54922116	
PTPRA	PTPRA	PTPRA	protein tyrosine phosphatase, receptor type, A	-0.54930574	
CBWD3	CBWD3	CBWD3	COBW domain containing 3	-0.5493405	
RPL15P3	RPL15P3	RPL15P3	ribosomal protein L15 pseudogene 3	-0.54944634	
RBBP4P2	RBBP4P2	null	null	-0.5495023	
SLC35G1	SLC35G1	null	null	-0.5495933	
NPM1P39	NPM1P39	null	null	-0.5497618	
PDXP	PDXP	PDXP	pyridoxal (pyridoxine, vitamin B6) phosphatase	-0.54977494	
DIABLO	DIABLO	DIABLO	diablo homolog (Drosophila)	-0.5499351	
MTRF1L	MTRF1L	MTRF1L	mitochondrial translational release factor 1-like	-0.5499997	
EIF4BP3	EIF4BP3	null	null	-0.5500082	
CC2D2A	CC2D2A	null	null	-0.550322	
CCDC50	CCDC50	CCDC50	coiled-coil domain containing 50	-0.55044615	
SLC25A27	SLC25A27	SLC25A27	solute carrier family 25, member 27	-0.5504678	
PLA2G4A	PLA2G4A	PLA2G4A	phospholipase A2, group IVA (cytosolic, calcium-dependent)	-0.5507797	
VWA8	VWA8	null	null	-0.5507917	
STIP1	STIP1	STIP1	stress-induced-phosphoprotein 1 (Hsp70/Hsp90-organizing protein)	-0.5508002	
SORT1	SORT1	SORT1	sortilin 1	-0.5508716	
LYRM4	LYRM4	LYRM4	LYR motif containing 4	-0.55089957	
ILF2	ILF2	ILF2	interleukin enhancer binding factor 2, 45kDa	-0.5509548	
RNA18S5	RNA18S5	null	null	-0.55109507	
ZMPSTE24	ZMPSTE24	ZMPSTE24	zinc metallopeptidase (STE24 homolog, yeast)	-0.55120695	
PDCD6IP	PDCD6IP	PDCD6IP	programmed cell death 6 interacting protein	-0.5514422	
CD46P1	CD46P1	null	null	-0.55168307	
HSPA8	HSPA8	HSPA8	heat shock 70kDa protein 8	-0.5519512	
SNRPB2	SNRPB2	SNRPB2	small nuclear ribonucleoprotein polypeptide B''	-0.5519593	
MTPN	MTPN	MTPN	myotrophin	-0.5519719	
CAV2	CAV2	CAV2	caveolin 2	-0.55198747	
LARP1	LARP1	LARP1	La ribonucleoprotein domain family, member 1	-0.55208856	
SYAP1	SYAP1	SYAP1	synapse associated protein 1, SAP47 homolog (Drosophila)	-0.5523293	
AKT3	AKT3	AKT3	v-akt murine thymoma viral oncogene homolog 3 (protein kinase B, gamma)	-0.55236596	
SPICE1	SPICE1	null	null	-0.5527554	
UBXN8	UBXN8	null	null	-0.55292904	
ETF1	ETF1	ETF1	eukaryotic translation termination factor 1	-0.5531039	
EEF1A1P7	EEF1A1P7	null	null	-0.5532392	
RAB32	RAB32	RAB32	RAB32, member RAS oncogene family	-0.5532536	
MFI2	MFI2	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	-0.5533407	
CTB-52I2.4	CTB-52I2.4	null	null	-0.55345523	
SEC22B	SEC22B	SEC22B	SEC22 vesicle trafficking protein homolog B (S. cerevisiae)	-0.55346066	
C5orf51	C5orf51	null	null	-0.553461	
ZNF451	ZNF451	ZNF451	zinc finger protein 451	-0.5534926	
EIF3D	EIF3D	null	null	-0.55386007	
DDR1	DDR1	DDR1	discoidin domain receptor family, member 1	-0.5540235	
CNIH1	CNIH1	null	null	-0.5540788	
PLP2	PLP2	PLP2	proteolipid protein 2 (colonic epithelium-enriched)	-0.55423915	
USP8	USP8	USP8	ubiquitin specific peptidase 8	-0.55442536	
PDZD8	PDZD8	PDZD8	PDZ domain containing 8	-0.5545032	
RBM48	RBM48	null	null	-0.5545112	
NPM1P24	NPM1P24	null	null	-0.55479884	
TTC19	TTC19	TTC19	tetratricopeptide repeat domain 19	-0.55539525	
SHMT2	SHMT2	SHMT2	serine hydroxymethyltransferase 2 (mitochondrial)	-0.555813	
CDK16	CDK16	null	null	-0.5560795	
MCUR1	MCUR1	null	null	-0.55752033	
CCDC71L	CCDC71L	null	null	-0.5579446	
PPA1	PPA1	PPA1	pyrophosphatase (inorganic) 1	-0.5580667	
SERBP1P6	SERBP1P6	null	null	-0.55807745	
LSM12	LSM12	LSM12	LSM12 homolog (S. cerevisiae)	-0.5582802	
CSTF3	CSTF3	CSTF3	cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa	-0.558367	
MTERF	MTERF	MTERF	mitochondrial transcription termination factor	-0.55840087	
ZFR	ZFR	ZFR	zinc finger RNA binding protein	-0.5584657	
STC2	STC2	STC2	stanniocalcin 2	-0.5585544	
NDUFA5	NDUFA5	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5, 13kDa	-0.55857474	
HSPE1P4	HSPE1P4	null	null	-0.55879235	
SLC1A4	SLC1A4	SLC1A4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4	-0.55918497	
PTAR1	PTAR1	PTAR1	protein prenyltransferase alpha subunit repeat containing 1	-0.5593112	
GLRX2	GLRX2	GLRX2	glutaredoxin 2	-0.5595282	
TMEM97	TMEM97	TMEM97	transmembrane protein 97	-0.5597728	
C1orf43	C1orf43	C1ORF43	chromosome 1 open reading frame 43	-0.55982405	
RPL5P29	RPL5P29	null	null	-0.5599101	
TCP1	TCP1	TCP1	t-complex 1	-0.5600423	
KDM3A	KDM3A	null	null	-0.5601365	
RNMT	RNMT	RNMT	RNA (guanine-7-) methyltransferase	-0.56016445	
TMEM106C	TMEM106C	TMEM106C	transmembrane protein 106C	-0.56018955	
ZSWIM7	ZSWIM7	null	null	-0.5607849	
WIPI1	WIPI1	WIPI1	WD repeat domain, phosphoinositide interacting 1	-0.5608058	
KIF1C	KIF1C	KIF1C	kinesin family member 1C	-0.56088233	
MINPP1	MINPP1	MINPP1	multiple inositol polyphosphate histidine phosphatase, 1	-0.5611558	
RTN3	RTN3	RTN3	reticulon 3	-0.56142324	
